Code CIS;numElement;Forme pharmaceutique Elmt;Nom Element;Nom Nature;Référence dosage;Code substance;numOrdreEdit;Dosage;Nom du composant
67221632;1;tampon;tampon;Substances actives.;pour 100 g de solution;00436;1;42,11 g pour 100 g de solution;camphre racémique
67221632;1;tampon;tampon;Substances actives.;pour 100 g de solution;00568;2;42,11 g pour 100 g de solution;lévomenthol
67222054;1;comprimé;comprimé;Substances actives.;pour un comprimé;03902;1;145 mg pour un comprimé;fénofibrate
67222296;1;poudre;poudre;Fractions thérapeutiques.;pour 1 ml de suspension reconstituée;93286;2;12,5 mg pour 1 ml de suspension reconstituée;acide clavulanique
67222296;1;poudre;poudre;Fractions thérapeutiques.;pour 1 ml de suspension reconstituée;05248;1;100 mg pour 1 ml de suspension reconstituée;amoxicilline
67222296;1;poudre;poudre;Substances actives.;pour 1 ml de suspension reconstituée;28165;1;;amoxicilline trihydratée
67222296;1;poudre;poudre;Substances actives.;pour 1 ml de suspension reconstituée;29442;2;;potassium (clavulanate de)
67222606;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;80102;1;10 mg;montélukast
67222606;1;comprimé;comprimé;Substances actives.;pour un comprimé;86162;1;10,4 mg pour un comprimé;montélukast sodique
67224404;1;gomme;gomme;Fractions thérapeutiques.;pour une gomme;94037;1;4 mg;nicotine
67224404;1;gomme;gomme;Substances actives.;pour une gomme;30981;1;21,80 mg pour une gomme;nicotine (résinate de)
67225100;1;gélule;gélule;Substances actives.;pour une gélule;00823;1;50 mg pour une gélule;kétoprofène
67225972;1;poudre;poudre;Fractions thérapeutiques.;pour un flacon;35232;1;2000 mg;ceftriaxone
67225972;1;poudre;poudre;Substances actives.;pour un flacon;30925;1;2 g;ceftriaxone sodique
67226227;1;solution;solution;Substances actives.;pour une ampoule de 1mL;01758;1;2,5 mg pour une ampoule de 1 ml;dropéridol
67226483;1;capsule;capsule;Substances actives.;pour une capsule;00988;1;0,25 microgrammes pour une capsule;alfacalcidol
67226654;1;comprimé;comprimé;Substances actives.;pour un comprimé;23957;1;30 mg pour un comprimé;lansoprazole
67226661;1;comprimé;comprimé;Substances actives.;pour un comprimé;02202;1;1000 mg pour un comprimé;paracétamol
67227749;1;solution;solution;Fractions thérapeutiques.;pour 1 ml de solution injectable;01080;2;0,01 mg pour 1 ml de solution injectable;épinéphrine
67227749;1;solution;solution;Substances actives.;pour 1 ml de solution injectable;16661;1;40 mg pour 1 ml de solution injectable;articaïne (chlorhydrate d')
67227749;1;solution;solution;Substances actives.;pour 1 ml de solution injectable;04280;2;;adrénaline (tartrate d')
67228541;1;solution;solution;Substances actives.;pour 1 ml;08173;1;336 microgrammes pour 1 ml;époétine alfa ((MAMMIFERE/HAMSTER/CELLULES CHO))
67228961;1;solution;solution;Substances actives.;pour 1 ml de solution à diluer pour perfusion;42430;1;5 mg pour 1 ml de solution à diluer pour perfusion;oxaliplatine
67229134;1;gel;gel;Fractions thérapeutiques.;pour 100 g de gel;22364;1;1,16 g;diclofénac de diéthylamine
67229134;1;gel;gel;Substances actives.;pour 100 g de gel;00037;1;1,00 g pour 100 g de gel;diclofénac sodique
67229344;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;25336;1;20 mg pour un comprimé;piroxicam
67229344;1;comprimé;comprimé;Substances actives.;pour un comprimé;65918;1;191,20 mg pour un comprimé;piroxicam-bétadex (complexe)
67229700;1;comprimé;comprimé;Substances actives.;pour un comprimé;31416;1;150 mg pour un comprimé;irbésartan
67230236;1;gomme;gomme;Fractions thérapeutiques.;pour une gomme;94037;1;2 mg pour une gomme;nicotine
67230236;1;gomme;gomme;Substances actives.;pour une gomme;30981;1;;nicotine (résinate de)
67230581;1;comprimé;comprimé;Substances actives.;pour un comprimé;02382;2;125 mg pour un comprimé;métronidazole
67230581;1;comprimé;comprimé;Substances actives.;pour un comprimé;00975;1;750 000 U.I. pour un comprimé;spiramycine
67231270;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;32109;1;4,00 mg;cyproheptadine
67231270;1;comprimé;comprimé;Substances actives.;pour un comprimé;03197;1;4,34 mg pour un comprimé;cyproheptadine (chlorhydrate de)
67232155;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;38524;1;20 mg pour un comprimé;pantoprazole
67232155;1;comprimé;comprimé;Substances actives.;pour un comprimé;67373;1;;pantoprazole sodique sesquihydraté
67232333;1;gélule;gélule;Substances actives.;pour une gélule;64391;1;2,5 mg pour une gélule;lénalidomide
67232600;1;suspension;suspension;Substances actives.;pour un récipient unidose de 2 ml;24381;1;1 mg pour un récipient unidose de 2 ml;budésonide
67233008;1;gélule;gélule;Substances actives.;pour une gélule;51371;1;240 mg pour une gélule;diméthyle (fumarate de)
67233047;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;15686;1;15 mg;morphine
67233047;1;comprimé;comprimé;Substances actives.;pour un comprimé;01099;1;20,00 mg pour un comprimé;morphine (sulfate de)
67233727;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;54693;11;75 mg pour un comprimé;clopidogrel
67233727;1;comprimé;comprimé;Substances actives.;pour un comprimé;52920;11;;clopidogrel (hydrogénosulfate de)
67234658;1;poudre;poudre;Fractions thérapeutiques.;pour un flacon de poudre;04773;1;40 mg;oméprazole
67234658;1;poudre;poudre;Substances actives.;pour un flacon de poudre;83438;1;42,5 mg pour un flacon de poudre;oméprazole sodique
67235518;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;40521;1;;phloroglucinol anhydre
67235518;1;comprimé;comprimé;Substances actives.;pour un comprimé;03969;1;80 mg pour un comprimé;phloroglucinol dihydraté
67235735;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;04442;1;390 mg pour un comprimé;metformine
67235735;1;comprimé;comprimé;Substances actives.;pour un comprimé;24321;1;500 mg pour un comprimé;metformine (chlorhydrate de)
67236577;1;poudre;poudre;Fractions thérapeutiques.;pour une cuillère-mesure de 5 ml de suspension buvable reconstituée;05248;1;250 mg pour une cuillère-mesure de 5 ml de suspension buvable reconstituée;amoxicilline
67236577;1;poudre;poudre;Substances actives.;pour une cuillère-mesure de 5 ml de suspension buvable reconstituée;28165;1;;amoxicilline trihydratée
67237394;1;solution;solution;Fractions thérapeutiques.;pour 100 ml de solution;00549;1;37 g;iode
67237394;1;solution;solution;Substances actives.;pour 100 ml de solution;25037;1;75,520 g pour 100 ml de solution;iopamidol
67240376;1;crème;crème;Substances actives.;pour 100 g de crème;02067;1;0,50 g pour 100 g de crème;hydrocortisone
67240789;1;solution;solution;Substances actives.;pour une ampoule de 2 ml;01958;1;20 mg pour une ampoule de 2 ml;furosémide
67240910;1;comprimé;comprimé;Substances actives.;pour un comprimé;23957;1;30 mg pour un comprimé;lansoprazole
67240942;1;solution;solution;Substances actives.;pour une dose mesurée;04179;1;50 microgrammes pour une dose mesurée;béclométasone (dipropionate de)
67243269;1;gélule;gélule;Substances actives.;pour une gélule;39422;1;50 mg pour une gélule;prégabaline
67243333;1;solution;solution;Fractions thérapeutiques.;pour 1 ml de solution;73952;1;17,33 mg;irinotécan
67243333;1;solution;solution;Substances actives.;pour 1 ml de solution;20915;1;20 mg pour 1 ml de solution;irinotécan (chlorhydrate d') trihydraté
67244289;1;gélule;gélule;Fractions thérapeutiques.;pour une gélule;48800;1;20 mg pour une gélule;fluoxétine
67244289;1;gélule;gélule;Substances actives.;pour une gélule;07560;1;;fluoxétine (chlorhydrate de)
67244392;1;solution;solution;Substances actives.;pour 1 ml de solution injectable;66548;1;3000 MBq pour 1 ml de solution injectable;fludésoxyglucose (18F) (solution injectable de)
67244645;1;solution;solution;Substances actives.;pour 100 ml de solution buvable;02543;1;0,033 g pour 100 ml de solution buvable;oxomémazine
67245028;1;solution;solution;Fractions thérapeutiques.;pour 1 ml;83934;1;10 mg;ropivacaïne (chlorhydrate de)
67245028;1;solution;solution;Substances actives.;pour 1 ml;38741;1;10,58 mg pour 1 ml;ropivacaïne (chlorhydrate de) monohydraté
67245163;1;bâton;bâton;Substances actives.;pour un bâton;01591;1;1000 microgrammes pour un bâton;alprostadil
67245747;1;crème;crème;Substances actives.;pour 100 g de crème;69506;1;0,1 g pour 100 g de crème;adapalène
67246258;1;gélule;gélule;Substances actives.;pour une gélule;31246;1;5 mg pour une gélule;témozolomide
67247075;1;pommade;pommade;Substances actives.;pour 100 g de pommade;04913;1;2,0 g pour 100 g de pommade;sodium (fusidate de)
67247812;1;collyre;collyre;Substances actives.;pour 1 ml de solution;51796;1;40 microgrammes pour 1 ml de solution;travoprost
67248405;1;comprimé;comprimé;Substances actives.;pour un comprimé;04090;2;37,50 mg pour un comprimé;carbidopa anhydre
67248405;1;comprimé;comprimé;Substances actives.;pour un comprimé;03885;1;150 mg pour un comprimé;lévodopa
67248405;1;comprimé;comprimé;Substances actives.;pour un comprimé;87471;3;200 mg pour un comprimé;entacapone
67248825;1;suspension;suspension;Substances actives.;pour 1 ml;39488;10;100 UI pour 1 ml;insuline humaine recombinante isophane ((LEVURE/SACCHAROMYCES CEREVISIAE))
67248985;1;solution;solution;Substances actives.;pour 1 mL de solution;06254;1;0,1 mg pour 1 mL de solution;flumazénil
67250203;1;solution;solution;Substances actives.;pour 100 ml de solution;03315;1;1 g pour 100 ml de solution;flucytosine
67252364;1;comprimé;comprimé;Substances actives.;pour un comprimé;37430;1;1 mg pour un comprimé;rispéridone
67252909;1;comprimé;comprimé;Substances actives.;pour un comprimé;07436;1;2,5 mg pour un comprimé;bisoprolol (fumarate de)
67252909;1;comprimé;comprimé;Substances actives.;pour un comprimé;02064;2;6,25 mg pour un comprimé;hydrochlorothiazide
67253128;1;comprimé;comprimé;Substances actives.;pour un comprimé;01938;1;60 mg (2 DH) pour un comprimé;charbon végétal pour préparations homéopathiques
67253128;1;comprimé;comprimé;Substances actives.;pour un comprimé;07469;5;60 mg (2 DH) pour un comprimé;erysimum officinale pour préparations homéopathiques
67253128;1;comprimé;comprimé;Substances actives.;pour un comprimé;10194;8;60 mg (2 DH) pour un comprimé;pimpinella anisum pour préparations homéopathiques
67253128;1;comprimé;comprimé;Substances actives.;pour un comprimé;06619;4;60 mg (4 DH) pour un comprimé;mangani peroxydum pour préparations homéopathiques
67253128;1;comprimé;comprimé;Substances actives.;pour un comprimé;02134;6;60 mg (5 DH) pour un comprimé;hepar sulfur pour préparations homéopathiques
67253128;1;comprimé;comprimé;Substances actives.;pour un comprimé;08014;7;60 mg (6 DH) pour un comprimé;arsenicum album pour préparations homéopathiques
67253128;1;comprimé;comprimé;Substances actives.;pour un comprimé;17778;10;60 mg (6 DH) pour un comprimé;arum triphyllum pour préparations homéopathiques
67253128;1;comprimé;comprimé;Substances actives.;pour un comprimé;04942;3;60 mg (6 DH) pour un comprimé;olibanum pour préparations homéopathiques
67255378;1;comprimé;comprimé;Substances actives.;pour un comprimé;73208;1;20 mg pour un comprimé;pravastatine sodique
67255773;1;sirop;sirop;Substances actives.;pour 1 ml;47784;1;1,33 mg pour 1 ml;méthadone (chlorhydrate de)
67255976;1;solution;solution;Substances actives.;pour 1 ml de solution;05718;3;100 mg pour 1 ml de solution;immunoglobuline humaine normale (plasmatique)
67257660;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;70320;1;4,56 mg;donépézil
67257660;1;comprimé;comprimé;Substances actives.;pour un comprimé;33803;1;5 mg pour un comprimé;donépézil (chlorhydrate de)
67258011;1;comprimé;comprimé;Substances actives.;pour un comprimé;29486;1;20 mg pour un comprimé;olmésartan médoxomil
67258709;1;comprimé;comprimé;Substances actives.;pour un comprimé;06431;1;10 mg pour un comprimé;loratadine
67258794;1;comprimé;comprimé;Substances actives.;pour un comprimé;02428;1;250 mg pour un comprimé;triclabendazole
67259654;1;solution;solution;Fractions thérapeutiques.;pour 1 mL de solution;83337;1;157,25 mg;gadolinium
67259654;1;solution;solution;Substances actives.;pour 1 mL de solution;15612;1;604,72 mg pour 1 mL de solution;gadobutrol
67260521;1;comprimé;comprimé;Substances actives.;pour un comprimé;25715;1;800 mg pour un comprimé;aciclovir
67260756;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;36192;1;500 mg;valaciclovir
67260756;1;comprimé;comprimé;Substances actives.;pour un comprimé;92734;1;611,7 mg pour un comprimé;valaciclovir (chlorhydrate de)
67261790;1;solution;solution;Substances actives.;pour 100 g de solution;06201;1;2 g pour 100 g de solution;éosine disodique
67263364;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;67549;1;18,85 mg;rabéprazole
67263364;1;comprimé;comprimé;Substances actives.;pour un comprimé;73953;1;20 mg pour un comprimé;rabéprazole sodique
67265949;1;comprimé;comprimé;Substances actives.;pour un comprimé;17878;1;150 mg pour un comprimé;lamivudine
67265949;1;comprimé;comprimé;Substances actives.;pour un comprimé;09122;2;300 mg pour un comprimé;zidovudine
67266556;1;comprimé;comprimé;Substances actives.;pour un comprimé;32743;1;1 mg pour un comprimé;finastéride
67267028;1;capsule;capsule;Fractions thérapeutiques.;pour une capsule;52118;1;200 microgrammes pour une capsule;lévothyroxine sodique anhydre
67267028;1;capsule;capsule;Substances actives.;pour une capsule;00382;1;;lévothyroxine sodique
67267195;1;solution;solution;Fractions thérapeutiques.;pour 1 mL de solution;76710;1;100 microgrammes pour 1 mL de solution;dexmédétomidine
67267195;1;solution;solution;Substances actives.;pour 1 mL de solution;63187;1;;DEXMEDETOMIDINE (CHLORHYDRATE DE)
67270558;1;gel;gel;Fractions thérapeutiques.;pour 100 g de gel;00037;1;1 g;diclofénac sodique
67270558;1;gel;gel;Substances actives.;pour 100 g de gel;22364;1;1,16 g pour 100 g de gel;diclofénac de diéthylamine
67270711;1;solution;solution;Substances actives.;pour une seringue préremplie;24075;1;50 mg pour une seringue préremplie;étanercept ((MAMMIFERE/HAMSTER/CELLULES CHO))
67271293;1;comprimé;comprimé;Substances actives.;pour un comprimé;42215;1;1 mg pour un comprimé;anastrozole
67271457;1;solution;solution;Fractions thérapeutiques.;pour 1 mL;53028;1;2 mg pour  1 mL;cisatracurium
67271457;1;solution;solution;Substances actives.;pour 1 mL;62835;1;;bésilate de cisatracurium
67273757;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;33207;6;20 mg pour un comprimé;rosuvastatine
67273757;1;comprimé;comprimé;Substances actives.;pour un comprimé;26727;6;;rosuvastatine calcique
67274478;1;suspension;suspension;Fractions thérapeutiques.;pour une dose;57781;1;25 microgrammes pour une dose;salmétérol
67274478;1;suspension;suspension;Substances actives.;pour une dose;93351;1;;salmétérol (xinafoate de)
67275135;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;02969;2;125,00 mg pour un comprimé;diméticone
67275135;1;comprimé;comprimé;Substances actives.;pour un comprimé;00001;1;2,00 mg pour un comprimé;lopéramide (chlorhydrate de)
67275135;1;comprimé;comprimé;Substances actives.;pour un comprimé;10394;2;;siméticone
67275313;1;lyophilisat;lyophilisat;Fractions thérapeutiques.;pour un lyophilisat;45293;1;120 microgrammes pour un lyophilisat;desmopressine
67275313;1;lyophilisat;lyophilisat;Substances actives.;pour un lyophilisat;13582;1;;desmopressine (acétate de) trihydraté
67275338;1;gel;gel;Fractions thérapeutiques.;pour 100 g de gel;00037;1;1 g;diclofénac sodique
67275338;1;gel;gel;Substances actives.;pour 100 g de gel;22364;1;1,16 g pour 100 g de gel;diclofénac de diéthylamine
67276995;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;62155;1;2 mg pour un comprimé;ropinirole
67276995;1;comprimé;comprimé;Substances actives.;pour un comprimé;35876;1;;ropinirole (chlorhydrate de)
67277944;1;comprimé;comprimé;Substances actives.;pour un comprimé;73242;1;10 mg pour un comprimé;ézétimibe
67277944;1;comprimé;comprimé;Substances actives.;pour un comprimé;10171;2;40 mg pour un comprimé;simvastatine
67279404;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;96027;1;5 mg pour un comprimé;nébivolol
67279404;1;comprimé;comprimé;Substances actives.;pour un comprimé;02064;2;25 mg pour un comprimé;hydrochlorothiazide
67279404;1;comprimé;comprimé;Substances actives.;pour un comprimé;90670;1;;nébivolol (chlorhydrate de)
67279692;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;29337;13;245 mg;ténofovir disoproxil
67279692;1;comprimé;comprimé;Substances actives.;pour un comprimé;89901;13;300 mg pour un comprimé;ténofovir disoproxil (fumarate de)
67280381;1;gélule;gélule;Fractions thérapeutiques.;pour une gélule;26322;1;37,5 mg pour une gélule;venlafaxine
67280381;1;gélule;gélule;Substances actives.;pour une gélule;20256;1;;venlafaxine (chlorhydrate de)
67280591;1;solution;solution;Substances actives.;pour 1 ml de solution;51827;1;2,5 mg pour 1 ml de solution;bilastine
67282578;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;94881;1;47,4 mg;magnésium
67282578;1;comprimé;comprimé;Substances actives.;pour un comprimé;20879;1;465,4 mg pour un comprimé;magnésium (lactate de) dihydraté
67283331;1;comprimé;comprimé;Substances actives.;pour un comprimé;73594;1;8 mg pour un comprimé;candésartan cilexétil
67284159;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;15304;1;5,000 mg pour un comprimé;lisinopril
67284159;1;comprimé;comprimé;Substances actives.;pour un comprimé;60255;1;;lisinopril dihydraté
67286039;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;33207;1;20 mg pour un comprimé;rosuvastatine
67286039;1;comprimé;comprimé;Substances actives.;pour un comprimé;26727;1;;rosuvastatine calcique
67286060;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;93951;1;3,1 mg;fésotérodine
67286060;1;comprimé;comprimé;Substances actives.;pour un comprimé;39396;1;4 mg pour un comprimé;fésotérodine (fumarate de)
67286345;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;89971;1;20 mg pour un comprimé;escitalopram
67286345;1;comprimé;comprimé;Substances actives.;pour un comprimé;78924;1;;escitalopram (oxalate d')
67286548;1;comprimé;comprimé;Substances actives.;pour un comprimé;71153;1;40 mg pour un comprimé;telmisartan
67287098;1;poudre;poudre;Fractions thérapeutiques.;pour 1 ml de suspension reconstituée;96035;1;40 mg;azithromycine
67287098;1;poudre;poudre;Substances actives.;pour 1 ml de suspension reconstituée;48539;1;41,92 mg pour 1 ml de suspension reconstituée;azithromycine dihydratée
67287707;1;sirop;sirop;Substances actives.;pour 100 ml;03044;1;5 g pour 100 ml;carbocistéine
67288175;1;poudre;poudre;Fractions thérapeutiques.;pour un flacon de 3,846 g;49595;2;2,000 g;céfépime
67288175;1;poudre;poudre;Substances actives.;pour un flacon de 3,846 g;77311;2;2,404 g pour un flacon de 3,846 g;céfépime (dichlorhydrate de) monohydraté
67288307;1;comprimé;comprimé;Substances actives.;pour un comprimé;03984;2;50 mg pour un comprimé;pyridoxine (chlorhydrate de)
67288307;1;comprimé;comprimé;Substances actives.;pour un comprimé;04326;1;500 mg pour un comprimé;cystine
67289786;1;comprimé;comprimé;Substances actives.;pour un comprimé;04511;1;20 mg pour un comprimé;trospium (chlorure de)
67290596;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;39727;2;10 mg;amlodipine
67290596;1;comprimé;comprimé;Substances actives.;pour un comprimé;00819;1;1,50 mg pour un comprimé;indapamide
67290596;1;comprimé;comprimé;Substances actives.;pour un comprimé;93748;2;13,87 mg pour un comprimé;amlodipine (bésilate d')
67291972;1;comprimé;comprimé;Substances actives.;pour un comprimé;15372;1;400 mg pour un comprimé;norfloxacine
67292476;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;31554;2;10,8 mEq;lithium
67292476;1;comprimé;comprimé;Substances actives.;pour un comprimé;04403;2;400 mg pour un comprimé;lithium (carbonate de)
67292654;1;comprimé;comprimé;Substances actives.;pour un comprimé;02064;2;12,5 mg pour un comprimé;hydrochlorothiazide
67292654;1;comprimé;comprimé;Substances actives.;pour un comprimé;48528;1;50 mg pour un comprimé;losartan potassique
67294185;1;système de diffusion;système de diffusion;Substances actives.;pour un système de diffusion vaginal;01807;2;2,7 mg pour un système de diffusion vaginal;éthinylestradiol
67294185;1;système de diffusion;système de diffusion;Substances actives.;pour un système de diffusion vaginal;36376;1;11,7 mg pour un système de diffusion vaginal;étonogestrel
67294573;1;comprimé;comprimé;Substances actives.;pour un comprimé;03969;1;80 mg pour un comprimé;phloroglucinol dihydraté
67296108;1;solution;solution;Substances actives.;pour un stylo prérempli de 1 mL de solution;45262;1;100 mg pour un stylo préremplie de 1 mL de solution;guselkumab ((MAMMIFERE/HAMSTER/CELLULES CHO))
67296909;1;gélule;gélule;Substances actives.;pour une gélule;47784;1;1 mg pour une gélule;méthadone (chlorhydrate de)
67297078;1;bâton;bâton;Substances actives.;pour 100 g;97972;3;0,20 g pour 100 g;lévoménol
67297078;1;bâton;bâton;Substances actives.;pour 100 g;00127;2;0,50 g pour 100 g;baume du Pérou
67297078;1;bâton;bâton;Substances actives.;pour 100 g;00951;1;1,00 g pour 100 g;salol
67297263;1;solution;solution;Substances actives.;pour 1 ml à la date de calibration;08974;1;111 MBq pour 1 ml à la date de calibration;sodium (iodure [131 I] de) (solution de)
67297982;1;solution;solution;Substances actives.;pour 1 ml de solution à diluer pour perfusion;20030;1;6 mg pour 1 ml de solution à diluer pour perfusion;paclitaxel
67298098;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;81461;1;30 mg;cinacalcet
67298098;1;comprimé;comprimé;Substances actives.;pour un comprimé;97362;1;33,06 mg pour un comprimé;cinacalcet (chlorhydrate de)
67298244;1;solution;solution;Substances actives.;pour 1,08 mL de solution;28519;1;36 microgrammes pour 1,08 mL de solution;follitropine delta ((MAMMIFERE/HUMAIN/CELLULES PER.C6))
67298504;1;gélule;gélule;Substances actives.;pour une gélule;16849;1;300 mg pour une gélule;gabapentine
67298721;1;poudre;poudre;Substances actives.;pour un flacon;20030;1;100 mg pour un flacon;paclitaxel
67298970;1;comprimé;comprimé;Substances actives.;pour un comprimé;94553;1;2,50 mg pour un comprimé;évérolimus
67299307;1;collyre;collyre;Substances actives.;pour 100 ml de collyre;23654;1;0,300 g pour 100 ml de collyre;tobramycine
67299595;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;52431;1;3,338 mg;périndopril
67299595;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;39727;2;10 mg pour un comprimé;amlodipine
67299595;1;comprimé;comprimé;Substances actives.;pour un comprimé;09586;1;4 mg pour un comprimé;périndopril tert-butylamine
67299595;1;comprimé;comprimé;Substances actives.;pour un comprimé;93748;2;;amlodipine (bésilate d')
67299638;1;solution;solution;Substances actives.;pour 1 ml de solution pour perfusion;40628;1;2 mg pour 1 ml de solution pour perfusion;épirubicine (chlorhydrate d')
67300325;1;gélule;gélule verte;Substances actives.;pour une gélule;10394;2;45 mg pour une gélule;siméticone
67300325;1;gélule;gélule verte;Substances actives.;pour une gélule;04204;1;140 mg pour une gélule;charbon activé
67300325;1;gélule;gélule verte;Substances actives.;pour une gélule;79568;3;180 mg pour une gélule;magnésium (oxyde de) lourd
67300325;2;gélule;gélule orange;Substances actives.;pour une gélule;10394;8;45 mg pour une gélule;siméticone
67300325;2;gélule;gélule orange;Substances actives.;pour une gélule;04204;7;140 mg pour une gélule;charbon activé
67300396;1;solution;solution;Fractions thérapeutiques.;pour un flacon de 5 ml;95294;1;250 microgrammes pour un flacon de 5 ml;palonosétron
67300396;1;solution;solution;Substances actives.;pour un flacon de 5 ml;91576;1;;palonosétron (chlorhydrate de)
67300599;1;solution;solution;Substances actives.;pour 1 mL;10876;1;500 mg pour 1 Ml;sodium (oxybate de)
67300994;1;gélule;gélule;Substances actives.;pour une gélule;39422;1;75 mg pour une gélule;prégabaline
67301231;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;68669;1;50 mg pour un comprimé;dolutégravir
67301231;1;comprimé;comprimé;Substances actives.;pour un comprimé;17878;2;300 mg pour un comprimé;lamivudine
67301231;1;comprimé;comprimé;Substances actives.;pour un comprimé;41060;1;;dolutégravir sodique
67301480;1;comprimé;comprimé;Substances actives.;pour un comprimé;00706;1;200 mg pour un comprimé;clotrimazole
67301605;1;solution;solution;Substances actives.;pour un flacon de 10 mL;02345;1;1000 mg pour un flacon de 10 mL;méthotrexate
67301879;1;poudre;poudre;Substances actives.;pour 1 ml de solution reconstituée;04910;1;200 UI pour 1 ml de solution reconstituée;facteur VIII de coagulation humain ((MAMMIFERE/HUMAIN/PLASMA))
67303969;1;collyre;collyre;Substances actives.;pour 1 ml de collyre en solution;33474;1;50 microgrammes pour 1 ml de collyre en solution;latanoprost
67305219;1;comprimé;comprimé;Substances actives.;pour un comprimé;17723;1;10 mg pour un comprimé;olanzapine
67305500;1;comprimé;comprimé;Substances actives.;pour un comprimé;02064;2;12,5 mg pour un comprimé;hydrochlorothiazide
67305500;1;comprimé;comprimé;Substances actives.;pour un comprimé;31416;1;300 mg pour un comprimé;irbésartan
67306342;1;solution;solution;Fractions thérapeutiques.;pour 100 ml;41881;1;5 mg;acide zolédronique anhydre
67306342;1;solution;solution;Substances actives.;pour 100 ml;98588;1;5,33 mg pour 100 ml;acide zolédronique monohydraté
67306538;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;39357;1;125 mg;bosentan
67306538;1;comprimé;comprimé;Substances actives.;pour un comprimé;74217;1;129,082 mg pour un comprimé;bosentan monohydraté
67306591;1;comprimé;comprimé;Substances actives.;pour un comprimé;15711;1;600 mg pour un comprimé;ribavirine
67308293;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;72074;1;8,31 mg;mémantine
67308293;1;comprimé;comprimé;Substances actives.;pour un comprimé;49207;1;10 mg pour un comprimé;mémantine (chlorhydrate de)
67311325;1;solution;solution;Substances actives.;pour 0,4 ml de solution injectable;02345;1;10 mg pour 0,4 ml de solution injectable;méthotrexate
67311535;1;comprimé;comprimé;Fractions thérapeutiques.;pour un comprimé;56421;1;25 mg pour un comprimé;erlotinib
67311535;1;comprimé;comprimé;Substances actives.;pour un comprimé;27387;1;;erlotinib (chlorhydrate d')
67312509;1;lyophilisat;lyophilisat;Fractions thérapeutiques.;pour un flacon de lyophilisat;48694;7;2,500 mg;thiamine
67312509;1;lyophilisat;lyophilisat;Fractions thérapeutiques.;pour un flacon de lyophilisat;02331;2;3,600 mg;riboflavine
67312509;1;lyophilisat;lyophilisat;Fractions thérapeutiques.;pour un flacon de lyophilisat;02284;9;4,000 mg;pyridoxine
67312509;1;lyophilisat;lyophilisat;Fractions thérapeutiques.;pour un flacon de lyophilisat;04113;11;15,000 mg;pantothénique (acide)
67312509;1;lyophilisat;lyophilisat;Fractions thérapeutiques.;pour un flacon de lyophilisat;01023;5;100,000 mg;acide ascorbique
67312509;1;lyophilisat;lyophilisat;Substances actives.;pour un flacon de lyophilisat;01539;6;0,005 mg pour un flacon de lyophilisat;cyanocobalamine
67312509;1;lyophilisat;lyophilisat;Substances actives.;pour un flacon de lyophilisat;00072;1;0,060 mg pour un flacon de lyophilisat;biotine
67312509;1;lyophilisat;lyophilisat;Substances actives.;pour un flacon de lyophilisat;01040;4;0,400 mg pour un flacon de lyophilisat;acide folique
67312509;1;lyophilisat;lyophilisat;Substances actives.;pour un flacon de lyophilisat;05230;7;3,100 mg pour un flacon de lyophilisat;thiamine (nitrate de)
67312509;1;lyophilisat;lyophilisat;Substances actives.;pour un flacon de lyophilisat;03984;9;4,900 mg pour un flacon de lyophilisat;pyridoxine (chlorhydrate de)
67312509;1;lyophilisat;lyophilisat;Substances actives.;pour un flacon de lyophilisat;04537;2;4,900 mg pour un flacon de lyophilisat;riboflavine (phosphate sodique de)
