Code_CIS;Code_CIP13;Code_CIP7;Nom_Presentation
62728717;3400927545368;2754536;plaquette(s) PVC (ACLAR RX) polytrifluorochloroéthylène aluminium de 30 comprimé(s)
62727889;3400930090657;3009065;12 ampoule(s) en verre brun de 2 ml
62727234;3400927675102;2767510;plaquette(s) PVC polyéthylène PVDC aluminium de 90 comprimé(s)
62727234;3400927674730;2767473;plaquette(s) PVC polyéthylène PVDC aluminium de 30 comprimé(s)
62726958;3400930161791;;1 flacon(s) polyéthylène haute densité (PEHD) de 60 gélule(s)
62725621;3400930166192;;1 tube(s) aluminium verni de 100 g
62725621;3400930166178;;1 tube(s) aluminium verni de 50 g
62725468;3400930050415;;plaquette(s) polyamide aluminium PVC-Aluminium de 30 comprimé(s)
62725176;3400936430754;3643075;3 flacon(s) polytéréphtalate (PET) jaune(brun) avec fermeture de sécurité enfant de 60 ml avec pipette(s) graduée(s) polystyrène polyéthylène avec pompe(s) doseuse(s) avec applicateur(s)
62723759;3400939200729;3920072;5 sachet(s) polyester aluminium polypropylène de 1 dispositif(s) + système de récupération
62723129;3400936221857;3622185;60 flacon(s) en verre - 60 flacon(s) en verre de 2 ml avec 60 seringue(s) de 3 ml avec 60 seringue(s) de 1 ml  avec 180 tampon(s) alcoolisé(s)
62722988;3400949500505;;plaquette(s) thermoformée(s) aluminium de 30 comprimé(s)  (distributeur parallèle : BB FARMA s.r.l)
62722988;3400936578357;3657835;plaquette(s) thermoformée(s) aluminium de 30 comprimé(s)
62722123;3400955021735;;8 flacons en verre de 10 mL
62721516;3400930258057;;plaquette(s) PVC aluminium avec fermeture de sécurité enfant de 5 comprimé(s)
62720364;3400939186788;3918678;plaquette(s) PVC-Aluminium de 30 gélule(s)
62720332;3400930216323;;2 seringue(s) préremplie(s) en verre de 0,8 ml avec 2 tampon(s) alcoolisé(s)
62719935;3400958037849;5803784;10 poche(s) polyoléfine suremballée(s)/surpochée(s) de 100 ml avec site de perfusion avec site de prélèvement
62719935;3400958037610;5803761;10 poche(s) polyoléfine suremballée(s)/surpochée(s) de 100 ml avec site de perfusion
62719472;3400930146019;;1 flacon en verre ambré de 250 mL avec fermeture de sécurité enfant avec seringue pour administration orale polyéthylène basse densité (PEBD) et adaptateur
62719127;3400922394268;2239426;plaquette(s) aluminium de 14 comprimé(s)
62719127;3400922394039;2239403;plaquette(s) aluminium de 7 comprimé(s)
62718662;3400930099346;;plaquette(s) OPA : polyamide orienté aluminium PVC de 28 comprimé(s)
62717806;3400949788378;4978837;plaquette(s) thermoformée(s) aluminium PVC de 12 comprimé(s)
62717806;3400949788149;4978814;plaquette(s) thermoformée(s) aluminium PVC de 4 comprimé(s)
62717425;3400937147927;3714792;plaquette(s) thermoformée(s) polypropylène aluminium de 90 comprimé(s)
62717425;3400933003753;3300375;plaquette(s) thermoformée(s) polypropylène aluminium de 28  comprimé(s)
62717382;3400957221171;5722117;1 flacon(s) en verre de 50 mg de chlorhydrate de doxorubicine
62717286;3400956235568;5623556;5 flacon(s) multidose(s) en verre de 52,06 mg
62716818;3400930045138;;plaquette(s) PVC PVDC aluminium de 30 capsule(s)
62715965;3400933222475;3322247;plaquette(s) thermoformée(s) PVC-Aluminium de 30  gélule(s)
62715513;3400934145292;3414529;1 flacon(s) polyéthylène haute densité (PEHD) de 60  comprimé(s) avec fermeture de sécurité enfant
62714607;3400936735965;3673596;plaquette(s) thermoformée(s) PVC aluminium de 30 comprimé(s)
62713633;3400937999205;3799920;plaquette(s) PVC-Aluminium de 60 comprimé(s)
62713448;3400930202012;;plaquette(s) PVC polyéthylène PVDC aluminium de 96 comprimé(s)
62712912;3400927436048;2743604;5 flacon(s) de poudre en verre - 5 seringue(s) préremplie(s) de solvant en verre de 1 ml avec aiguille(s)
62712912;3400927435966;2743596;1 flacon(s) de poudre en verre - 1 seringue(s) préremplie(s) de solvant en verre de 1 ml avec aiguille(s)
62712079;3400958557699;5855769;1 flacon(s) en verre de 5 ml
62711493;3400956111398;5611139;5 ampoule(s) en verre de 2 ml
62710847;3400939592008;3959200;1 seringue(s) préremplie(s) en verre sécurisée de 0,4 ml avec aiguille(s)
62710021;3400938339017;3833901;plaquette(s) thermoformée(s) PVC PVDC aluminium de 60 comprimé(s)
62708942;3400935668486;3566848;tube(s) polypropylène de 30 comprimé(s) - boîte de 2 tubes de 15
62708127;3400930400173;3040017;plaquette(s) PVC polyéthylène de 10 ovule(s)
62706489;3400937275767;3727576;plaquette(s) thermoformée(s) aluminium de 30 comprimé(s)
62706119;3400938334913;3833491;28 plaquette(s) OPA : polyamide orienté aluminium PVC-Aluminium de 1 comprimé(s)
62705768;3400927730603;2773060;plaquette(s) polyamide aluminium PVC-Aluminium de 28 comprimé(s) avec semainier
62705654;3400922099972;2209997;"plaquette(s) formée(s) à froid type ""peel off"" aluminium de 28 comprimé(s)"
62705280;3400936677623;3667762;plaquette(s) PVC PVDC aluminium de 28 comprimé(s)
62705095;3400936683136;3668313;plaquette(s) thermoformée(s) aluminium polyéthylène de 24 comprimé(s)
62705095;3400936683075;3668307;plaquette(s) thermoformée(s) aluminium polyéthylène de 16 comprimé(s)
62705088;3400936964563;3696456;9 plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 10 comprimé(s)
62705088;3400936964334;3696433;3 plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 10 comprimé(s)
62704449;3400930072608;;plaquette(s) polyamide aluminium PVC de 90 comprimé(s)
62704449;3400930072561;;plaquette(s) polyamide aluminium PVC de 30 comprimé(s)
62704335;3400932663712;3266371;plaquette(s) PVC-Aluminium de 45 comprimé(s)
62703614;3400936736047;3673604;plaquette(s) thermoformée(s) PVC-Aluminium de 30 comprimé(s)
62702836;3400949896349;4989634;plaquette(s) thermoformée(s) PVC polychlortrifluoroéthylène aluminium de 90 comprimé(s)
62702836;3400949896110;4989611;plaquette(s) thermoformée(s) PVC polychlortrifluoroéthylène aluminium de 30 comprimé(s)
62702619;3400939554785;3955478;plaquette(s) formée(s) à froid aluminium de 28 comprimé(s)
62701435;3400939564722;3956472;1 flacon(s) en verre brun de 60 ml avec compte-gouttes
62701346;3400938381177;3838117;1 récipient(s) unidose(s) polyéthylène de 20 g
62699735;3400955077282;;1 flacon(s) en verre de 10 ml
62698455;3400930223864;;30 plaquette(s) PVC PVDC aluminium suremballée(s)/surpochée(s) de 1 gélule(s)
62698206;3400939830261;3983026;plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 90 comprimé(s)
62698206;3400939829890;3982989;plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 30 comprimé(s)
62696479;3400930141410;;1 flacon(s) en verre de 1 ml
62695758;3400921974782;2197478;12 plaquette(s) polyamide aluminium PVC papier polyester suremballée(s)/surpochée(s) de 1 comprimé(s)
62695758;3400921974492;2197449;6 plaquette(s) polyamide aluminium PVC papier polyester suremballée(s)/surpochée(s) de 1 comprimé(s)
62695740;3400949002504;;plaquette(s) thermoformée(s) PVC-Aluminium de 60 gélule(s)
62695427;3400955562160;5556216;50 sachet(s) papier aluminium polyéthylène de 10 g
62695078;3400931610342;3161034;1 tube(s) polystyrène de 30 g
62694738;3400930256749;;plaquette(s) PVC aluminium de 84 comprimé(s)
62693853;3400930238257;;1 sachet A papier polyéthylène basse densité (PEBD) aluminium surpoché de 112 g + 1 sachet B papier polyéthylène basse densité (PEBD) aluminium surpoché de 11 g
62692609;3400931053378;3105337;1 flacon(s) en verre brun de 150 ml avec gobelet doseur polypropylène
62691806;3400931268949;3126894;1 flacon(s) de 250 ml
62689972;3400939987668;3998766;plaquette(s) thermoformée(s) PVC-Aluminium de 90 comprimé(s)
62689972;3400939987378;3998737;plaquette(s) thermoformée(s) PVC-Aluminium de 30 comprimé(s)
62689787;3400930179581;;1 cartouche(s) en verre de 1,5 ml dans stylo pré-rempli multidose(s) en plastique
62689634;3400935154958;3515495;plaquette(s) thermoformée(s) PVC-aluminium de 16 gélule(s)
62689214;3400955024316;;1 flacon(s) en verre de 4 ml
62688710;3400936568471;3656847;plaquette(s) PVC-Aluminium de 16 comprimé(s)
62688571;3400941924859;4192485;28 plaquette(s) PVC PVDC aluminium de 1 comprimé(s)
62686823;3400934644504;3464450;1 flacon(s) en verre de 250 ml
62686809;3400956055647;5605564;10 seringue(s) préremplie(s) polypropylène de 11 ml
62685543;3400926882426;2688242;5 flacon(s) en verre de 5 ml
62685543;3400926882365;2688236;2 flacon(s) en verre de 5 ml
62685529;3400930236086;;28 sachet(s) polytéréphtalate (PET) aluminium polyéthylène
62685155;3400927714634;2771463;flacon(s) polyéthylène haute densité (PEHD) de 30 comprimé(s) avec fermeture de sécurité enfant
62684893;3400936047679;3604767;1 flacon(s) en verre de 25 ml
62684797;3400927643972;2764397;7 flacon(s) en verre
62684103;3400955665748;5566574;plaquette(s) PVC-Aluminium de 150 comprimé(s)
62684103;3400930861202;3086120;2 plaquette(s) PVC-Aluminium de 20 comprimé(s)
62682216;3400958435072;5843507;10 ampoule(s) polypropylène de 10 ml
62681541;3400939450377;3945037;1 plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 1 comprimé(s)
62681445;3400930042168;;plaquette(s) PVC aluminium de 1 comprimé(s)
62680140;3400930223826;;30 plaquette(s) PVC PVDC aluminium suremballée(s)/surpochée(s) de 1 gélule(s)
62679978;3400933234072;3323407;1 pot(s) en verre de 215 g
62679768;3400936569423;3656942;5 cartouche(s) en verre de 3 ml
62679533;3400939695693;3969569;plaquette(s) aluminium de 90 comprimé(s)
62679533;3400939695006;3969500;plaquette(s) aluminium de 30 comprimé(s)
62679309;3400930082270;;plaquettes PVC PVDC aluminium de 30 comprimés
62678755;3400933789862;3378986;plaquette(s) PVC PVDC aluminium de 90 gélule(s)
62678246;3400957885472;5788547;plaquette(s) thermoformée(s) PVC-Aluminium de 100 gélule(s)
62677532;3400937414296;3741429;récipient(s) multidose(s) (POLYANE) de 100 suppositoire(s)
62677532;3400937414128;3741412;récipient(s) multidose(s) (POLYANE) de 50 suppositoire(s)
62677532;3400937017893;3701789;récipient(s) multidose(s) (POLYANE) de 25 suppositoire(s)
62676989;3400938614930;3861493;1 flacon(s) en verre - 1 ampoule(s) en verre de 3,5 ml
62676761;3400941963940;4196394;1 flacon(s) en verre brun avec fermeture de sécurité enfant de 150 ml avec seringue(s) pour administration orale
62676633;3400932332427;3233242;1 flacon(s) polyéthylène haute densité (PEHD)  de 39,12  g avec cuillère-mesure avec mesurette(s) graduée(s) polyéthylène polystyrène
62676455;3400934443701;3444370;1 flacon(s) polyéthylène de 45 ml
62675015;3400955317425;5531742;100 ampoule(s) en verre jaune(brun) de 5  ml
62675015;3400930456873;3045687;5 ampoule(s) en verre jaune(brun) de 5  ml
62674714;3400930157626;;1 flacon polyéthylène haute densité (PEHD) avec fermeture de sécurité enfant de 50 comprimés
62674422;3400935746641;3574664;plaquette(s) thermoformée(s) PVC-aluminium de 28 comprimé(s)
62673690;3400938691870;3869187;plaquette(s) thermoformée(s) PVC-Aluminium de 10 comprimé(s)
62673263;3400937296878;3729687;plaquette(s) PVC-Aluminium de 90 comprimé(s)
62673263;3400934318061;3431806;plaquette(s) PVC-Aluminium de 30 comprimé(s)
62672962;3400935173010;3517301;plaquette(s) thermoformée(s) PVC polyéthylène de 10 suppositoire(s)
62672834;3400955027119;;1 flacon(s) en verre de 5 ml
62672656;3400949000425;;1 flacon(s) aluminium de 200 dose(s) avec embout(s) buccal(aux) avec valve(s) doseuse(s)
62670616;3400930180334;;1 sachet(s) unidose(s) P-A-M-éthylène (SURLYN) aluminium polyéthylène basse densité (PEBD) papier de 8 g
62669749;3400930018224;;84 plaquette(s) thermoformée(s) PVC PVDC aluminium de 1 gélule(s)
62669247;3400957583804;5758380;20 poche(s) (ECOFLAC) polyéthylène de 250 ml
62669247;3400957583743;5758374;20 poche(s) (ECOFLAC) polyéthylène de 100 ml
62669247;3400957583682;5758368;10 poche(s) (ECOFLAC) polyéthylène de 1000 ml
62669247;3400957583514;5758351;10 poche(s) (ECOFLAC) polyéthylène de 500 ml
62669247;3400936049741;3604974;10 poche(s) (ECOBAG) polypropylène polyéthylène polyester suremballée(s)/surpochée(s) de 1000 ml
62669247;3400936049680;3604968;20 poche(s) (ECOBAG) polypropylène polyéthylène polyester suremballée(s)/surpochée(s) de 500 ml
62669247;3400936049512;3604951;20 poche(s) (ECOBAG) polypropylène polyéthylène polyester suremballée(s)/surpochée(s) de 250 ml
62669247;3400936049451;3604945;20 poche(s) (ECOBAG) polypropylène polyéthylène polyester suremballée(s)/surpochée(s) de 100 ml
62669247;3400936049390;3604939;20 poche(s) (ECOBAG) polypropylène polyéthylène polyester suremballée(s)/surpochée(s) de 50 ml
62669247;3400936049222;3604922;1 poche(s) (ECOFLAC) polyéthylène de 1000  ml
62669247;3400936049161;3604916;1 poche(s) (ECOFLAC) polyéthylène de 500  ml
62669247;3400936048911;3604891;1 poche(s) (ECOFLAC) polyéthylène de 250  ml
62669247;3400936048850;3604885;1 poche(s) (ECOFLAC) polyéthylène de 100  ml
62669247;3400936048799;3604879;1 poche(s) (ECOFLAC) polyéthylène de 50  ml
62667488;3400935834799;3583479;plaquette(s) thermoformée(s) PVC-aluminium de 30 comprimé(s)
62667004;3400930226766;;plaquette(s) PVC PVDC aluminium de 28 comprimé(s)
62666240;3400937327787;3732778;plaquette(s) thermoformée(s) PVC polyéthylène PVDC de 112 gélule(s)
62666240;3400935197313;3519731;plaquette(s) thermoformée(s) PVC polyéthylène PVDC de 168 gélule(s)
62666240;3400935197252;3519725;plaquette(s) thermoformée(s) PVC polyéthylène PVDC de 140 gélule(s)
62666240;3400935197191;3519719;plaquette(s) thermoformée(s) PVC polyéthylène PVDC de 84 gélule(s)
62664969;3400930135914;;plaquette(s) PVC polyéthylène PVDC aluminium de 28 comprimé(s)
62664912;3400956446186;5644618;1 flacon(s) en verre de 600 MBq/ml
62664143;3400957680367;5768036;60 récipient(s) unidose(s) polyéthylène basse densité (PEBD) de 5 ml
62664143;3400957680138;5768013;60 récipient(s) unidose(s) polyéthylène basse densité (PEBD) de 2 ml
62664143;3400933765859;3376585;10 récipient(s) unidose(s) polyéthylène basse densité (PEBD) de 2 ml
62664143;3400933160289;3316028;10 récipient(s) unidose(s) polyéthylène basse densité (PEBD) de 5 ml
62662968;3400921693126;2169312;plaquette(s) thermoformée(s) aluminium de 12 comprimé(s)
62662968;3400921693065;2169306;plaquette(s) thermoformée(s) aluminium de 6 comprimé(s)
62658877;3400930192771;;2 flacons en verre brun de 15 mL avec pompe pour pulvérisation
62657978;3400939314723;3931472;4 cartouche(s) en verre de 1,5 ml
62655991;3400927826337;2782633;tube(s) polypropylène de 10 comprimé(s)
62654074;3400936411883;3641188;plaquette(s) aluminium polyamide PVC-Aluminium de 60 comprimé(s)
62653200;3400930140246;;plaquette(s) polyamide aluminium PVC-Aluminium de 28 comprimé(s)
62653061;3400956547524;5654752;100 ampoule(s) bouteille en verre de 10 ml
62653061;3400956125357;5612535;6 flacon(s) en verre de 1000 ml
62653061;3400956125296;5612529;12 flacon(s) en verre de 500 ml
62653061;3400956125128;5612512;12 flacon(s) en verre de 250 ml
62653061;3400936532922;3653292;10 ampoule(s) bouteille en verre de 20 ml
62653061;3400936532861;3653286;10 ampoule(s) bouteille en verre de 10 ml
62653061;3400936532632;3653263;10 ampoule(s) bouteille en verre de 5 ml
62653061;3400935109774;3510977;1 flacon(s) en verre de 500 ml
62653061;3400935109545;3510954;1 flacon(s) en verre de 1000 ml
62653061;3400935109484;3510948;1 flacon(s) en verre de 250 ml
62652746;3400955055372;;10 flacon(s) en verre de 10 ml
62652340;3400936086999;3608699;1 flacon(s) pressurisé(s) acier de 200 doses avec valve(s) doseuse(s)
62650834;3400930064481;;plaquette(s) PVC PVDC aluminium de 60 comprimé(s)
62650834;3400930064467;;plaquette(s) PVC PVDC aluminium de 30 comprimé(s)
62650485;3400934449505;3444950;plaquette(s) PVC aluminium de 28 comprimé(s)
62649604;3400930156988;;plaquettes OPA : polyamide orienté aluminium PVC-Aluminium de 30 comprimés
62649579;3400933239794;3323979;20 sachet(s)-dose(s) aluminium polyéthylène papier de 7  g
62645506;3400939632360;3963236;2 cartouche(s) en verre dans stylo pré-rempli de 3 ml
62645381;3400934899065;3489906;1 flacon(s) en verre brun de 10 ml
62642061;3400935817303;3581730;plaquette(s) thermoformée(s) PVC-aluminium de 30 comprimé(s)
62641835;3400930058756;;90 plaquette(s) thermoformée(s) PVC polychlortrifluoroéthylène de 1 comprimé(s)
62641835;3400930058725;;30 plaquette(s) thermoformée(s) PVC polychlortrifluoroéthylène de 1 comprimé(s)
62640879;3400930209431;;3 pilulier(s) polypropylène de 30 comprimé(s)
62640879;3400927793875;2779387;pilulier(s) polypropylène de 30 comprimé(s)
62640174;3400930184615;;plaquette(s) PVC aluminium de 90 comprimé(s)
62640174;3400930160985;;plaquette(s) PVC aluminium de 30 comprimé(s)
62639275;3400927605192;2760519;28 plaquette(s) polyamide aluminium PVC de 1 comprimé(s)
62638974;3400955069645;;2 plaquette(s) PVC polychlortrifluoroéthylène aluminium de 14 gélule (s)
62637445;3400939748955;3974895;plaquette(s) PVC PVDC aluminium de 30 comprimé(s)
62637445;3400936038165;3603816;plaquette(s) PVC PVDC aluminium de 90 comprimé(s)
62637153;3400930207802;;1 flacon(s) polyéthylène haute densité (PEHD) avec fermeture de sécurité enfant de 60 comprimé(s)
62636934;3400930221174;;8 sachet(s) papier aluminium polyéthylène
62636293;3400949004775;;plaquette(s) thermoformée(s) PVC-Aluminium de 7 comprimé(s)
62635501;3400927580208;2758020;plaquette(s) PVC PVDC aluminium de 28 comprimé(s)
62635259;3400928000873;2800087;plaquette(s) formée(s) à froid polyamide aluminium PVC-Aluminium de 90 gélule(s)
62635259;3400928000415;2800041;plaquette(s) formée(s) à froid polyamide aluminium PVC-Aluminium de 30 gélule(s)
62635145;3400930210420;;1 flacon(s) en verre de 10 mL
62633767;3400935121370;3512137;1 flacon(s) polytéréphtalate (PET) de 500 ml
62633767;3400933728489;3372848;1 flacon(s) polytéréphtalate (PET) de 200 ml avec gobelet(s) doseur(s)
62633767;3400930171967;;1 flacon(s) polytéréphtalate (PET) de 300 ml avec gobelet(s) doseur(s)
62633525;3400930215128;;1 tube(s) aluminium verni de 20 g
62633436;3400930573198;3057319;plaquette(s) thermoformée(s) PVC PVDC aluminium de 20 comprimé(s)
62632843;3400938722550;3872255;plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 50 gélule(s)
62632843;3400938722499;3872249;plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 30 gélule(s)
62631549;3400930159163;;10 ampoules en verre de 5 ml
62630116;3400930200582;;plaquette(s) PVC TE (thermo-élastique) PVDC aluminium de 100 comprimé(s)
62630116;3400930180761;;plaquette(s) PVC TE (thermo-élastique) PVDC aluminium de 30 comprimé(s)
62629676;3400927469107;2746910;plaquette(s) aluminium de 90 comprimé(s)
62629676;3400927468674;2746867;plaquette(s) aluminium de 30 comprimé(s)
62629288;3400930206270;;1 flacon(s) en verre avec fermeture de sécurité enfant suremballée(s)/surpochée(s) de 7,7 g de granulés
62628873;3400935540584;3554058;10 flacon(s) en verre
62628179;3400922285696;2228569;1 flacon(s) en verre de 3,3 ml avec pinceau(x) applicateur(s)
62626993;3400930171936;;plaquette(s) (ACLAR RX) polytrifluorochloroéthylène aluminium de 28 comprimé(s)
62626993;3400930162699;;plaquette(s) thermoformée(s) (ACLAR RX) polytrifluorochloroéthylène aluminium de 56
62626477;3400936160613;3616061;plaquette(s) PVC-Aluminium de 60 comprimé(s)
62626477;3400936160552;3616055;plaquette(s) PVC-Aluminium de 30 comprimé(s)
62626185;3400936432475;3643247;10 ampoule(s) bouteille en verre de 1 ml
62626139;3400933366865;3336686;1 film(s) thermosoudé(s) aluminium de 30 capsule(s)
62625592;3400930156322;;21 plaquettes unitaires  OPA : polyamide orienté aluminium PVC-Aluminium de 1 gélule
62625592;3400930156315;;7 plaquettes unitaires  OPA : polyamide orienté aluminium PVC-Aluminium de 1 gélule
62625119;3400930006009;;plaquette(s) PVC-Aluminium de 90 comprimé(s)
62625119;3400930005712;;plaquette(s) PVC-Aluminium de 30 comprimé(s)
62624693;3400930104781;;60 plaquette(s) PVC (ACLAR RX) polytrifluorochloroéthylène PVC-Aluminium de 1 comprimé(s)
62622863;3400930975206;3097520;1 flacon(s) en verre de 30 comprimé(s)
62621779;3400939914459;3991445;plaquette(s) thermoformée(s) PVC PVDC aluminium de 90 comprimé(s)
62621779;3400939914169;3991416;plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s)
62621512;3400930172094;;plaquette PVC PVDC aluminium de 1 comprimé
62621124;3400930055861;;plaquette(s) aluminium de 10 comprimé(s)
62620809;3400927717246;2771724;plaquette(s) PVC PVDC aluminium de 28 comprimé(s)
62620200;3400930240892;;1 seringue préremplie polycyclooléfine avec 2 aiguilles
62619550;3400934038563;3403856;5 cartouche(s) en verre de 3 ml
62619486;3400939215976;3921597;plaquette(s) PVC-Aluminium de 28 comprimé(s)
62619486;3400930055007;;plaquette(s) PVC-Aluminium de 84 comprimé(s)
62618313;3400930177532;;10 flacons  en verre
62617300;3400935785152;3578515;1 plaquette(s) thermoformée(s) PVC-Aluminium PVDC de 28 comprimé(s)
62617179;3400921770278;2177027;plaquette(s) thermoformée(s) aluminium de 90 comprimé(s)
62617179;3400921769678;2176967;plaquette(s) thermoformée(s) aluminium de 30 comprimé(s)
62617147;3400930241417;;1 cartouche(s) multidose(s) en verre de 1,92 mL dans stylo pré-rempli jetable avec 21 aiguille(s)
62616878;3400939650920;3965092;28 sachet(s) papier polytéréphtalate (PET) aluminium copolymère d'acrilonitrile ou copolymère de cyclooléfines coextrudé de 1 dispositif(s)
62616878;3400939650630;3965063;7 sachet(s) papier polytéréphtalate (PET) aluminium copolymère d'acrilonitrile ou copolymère de cyclooléfines coextrudé de 1 dispositif(s)
62616337;3400956208074;5620807;1 flacon(s) en verre de 10  ml
62615751;3400930178720;;1 flacon(s) polyéthylène haute densité (PEHD) avec fermeture de sécurité enfant de 60 gélule(s)
62615406;3400921860559;2186055;plaquette(s) aluminium de 30 comprimé(s)
62614667;3400930103494;;1 flacon(s) polyéthylène haute densité (PEHD) de 100 comprimé(s)
62614400;3400930557921;3055792;6 ampoule(s) en verre de 20 ml
62613519;3400930029077;;plaquette(s) PVC-Aluminium de 56 gélule(s)
62613273;3400930086612;;1 flacon(s) en verre de 70 mg
62612837;3400930024560;;flacon(s) polyéthylène haute densité (PEHD) avec fermeture de sécurité enfant de 180 comprimé(s)
62611895;3400949924585;4992458;plaquette(s) PVC PVDC aluminium de 90 gélule(s)
62611660;3400935724700;3572470;plaquette(s) thermoformée(s) PVC-aluminium de 100 comprimé(s)
62611660;3400935724588;3572458;plaquette(s) thermoformée(s) PVC-aluminium de 60 comprimé(s)
62611475;3400930061190;;plaquette(s) polyamide aluminium polyéthylène haute densité (PEHD) polyéthylène avec déshydratant de 60 comprimé(s)
62611169;3400937663984;3766398;plaquette(s) PVC PVDC aluminium de 20 comprimé(s)
62610754;3400921920734;2192073;plaquette(s) PVC PVDC aluminium de 84 comprimé(s)
62610754;3400921920505;2192050;plaquette(s) PVC PVDC aluminium de 28 comprimé(s)
62609613;3400930259528;;10 flacon(s) multidose(s) en verre de 5 dose(s)
62608575;3400932838080;3283808;1 flacon(s) en verre de 200 ml
62607587;3400935111036;3511103;plaquette(s) thermoformée(s) PVC-aluminium de 30 comprimé(s)
62607530;3400932300020;3230002;1 flacon(s) en verre  de 60 ml après reconstitution avec fermeture de sécurité enfant avec cuillère-mesure polystyrène
62607039;3400934436147;3443614;plaquette(s) thermoformée(s) PVC aluminium de 75 comprimé(s)
62606357;3400937360906;3736090;plaquette(s) thermoformée(s) PVC PVDC aluminium de 90 comprimé(s)
62606357;3400937205221;3720522;plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s)
62606108;3400955061885;;5 plaquettes aluminium OPA : polyamide orienté PVC de 1 gélule
62606108;3400930169698;;2 plaquettes aluminium OPA : polyamide orienté PVC de 1 gélule
62604153;3400936146426;3614642;plaquette(s) PVC-Aluminium de 30 comprimé(s)
62604089;3400930155448;;1 flacon en verre brun de 100 ml avec gobelet doseur en polypropylène
62603432;3400936582729;3658272;plaquette(s) PVC-Aluminium de 30 comprimé(s)
62603012;3400939277950;3927795;plaquette(s) PVC polyéthylène PVDC aluminium de 90 comprimé(s)
62603012;3400939277431;3927743;plaquette(s) PVC polyéthylène PVDC aluminium de 30 comprimé(s)
62602914;3400939268446;3926844;plaquette(s) thermoformée(s) PVC PVDC aluminium de 90 comprimé(s)
62602914;3400939268156;3926815;plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s)
62601470;3400931458746;3145874;1 tube(s) aluminium de 20 g
62601043;3400927643743;2764374;3 plaquette(s) thermoformée(s) aluminium polyamide PVC de 10 comprimé(s)
62600799;3400930228197;;1 flacon(s) en verre
62600742;3400939215747;3921574;10 ampoule(s) en verre de 1 ml
62599681;3400930131626;;plaquette(s) PVC PVDC aluminium de 84 gélule(s)
62599329;3400930212929;;plaquette(s) aluminium de 60 gélule(s)
62598280;3400930077856;;7 plaquette(s) PVC polyéthylène polychlortrifluoroéthylène unidose(s) de 2 comprimé(s)
62597926;3400937206921;3720692;plaquette(s) polyamide aluminium PVC-Aluminium de 90 comprimé(s)
62597926;3400937206631;3720663;plaquette(s) polyamide aluminium PVC-Aluminium de 30 comprimé(s)
62597431;3400931698289;3169828;6 ampoule(s) en verre de 2 ml
62597239;3400935111784;3511178;1 tube(s) aluminium verni de 100 g
62597050;3400935740557;3574055;1 flacon(s) en verre brun de 20 comprimé(s)
62596393;3400935634887;3563488;1 tube(s) aluminium verni de 120 g
62594905;3400955058380;;1 flacon(s) en verre de 15 ml
62593867;3400936645455;3664545;1 flacon(s) pulvérisateur(s) polyéthylène de 50 ml
62593867;3400935531711;3553171;1 flacon(s) polyéthylène avec gobelet(s) doseur(s) polypropylène de 125 ml
62591688;3400941752223;4175222;plaquette(s) PVC PVDC aluminium de 30 comprimé(s)
62591460;3400939650579;3965057;28 sachet(s) papier polytéréphtalate (PET) aluminium copolymère d'acrilonitrile ou copolymère de cyclooléfines coextrudé de 1 dispositif(s)
62591460;3400939650340;3965034;7 sachet(s) papier polytéréphtalate (PET) aluminium copolymère d'acrilonitrile ou copolymère de cyclooléfines coextrudé de 1 dispositif(s)
62586367;3400949430178;4943017;plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 28 comprimé(s)
62584850;3400956808380;5680838;50 ampoule(s) bouteille en verre de 20 ml
62584850;3400937209823;;10 ampoule(s) bouteille en verre de 10 ml
62583314;3400935653178;3565317;6 ampoule(s) en verre brun de 2 ml
62582924;3400930776063;3077606;1 flacon(s) en verre jaune(brun) de 150 ml
62582582;3400939639864;3963986;plaquette(s) PVC polyéthylène PVDC aluminium de 90 comprimé(s)
62582582;3400939638973;3963897;plaquette(s) PVC polyéthylène PVDC aluminium de 30 comprimé(s)
62582326;3400932614394;3261439;1 flacon(s) en verre
62582187;3400949000517;;plaquette(s) thermoformée(s) aluminium de 28 comprimé(s)
62581943;3400938942163;3894216;1 flacon(s) compte-gouttes polyéthylène basse densité (PEBD) de 5 ml
62581637;3400922303420;2230342;5 sachet(s) polytéréphtalate (PET) polyéthylène basse densité (PEBD) aluminium avec fermeture de sécurité enfant de 1 dispositif(s)
62580656;3400949420872;4942087;20 ampoule(s) en verre de 2 ml
62580656;3400932421756;3242175;5 ampoule(s) en verre de 2 ml
62578192;3400937867979;3786797;plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s)
