Code_CIS;Code_CIP13;Dispositif
62055338;3400949003105;
62052833;3400935692788;
62052833;3400935692610;
62051172;3400930128138;
62049552;3400955021025;
62049552;3400930057834;
62048906;3400930033289;
62048799;3400937629119;
62048105;3400932387137;
62048087;3400935286352;
62048087;3400935286291;
62048087;3400930018613;
62047925;3400941744648;
62047925;3400941744297;
62047925;3400941744129;
62047793;3400949974153;
62046798;3400938041019;
62046798;3400937629867;
62045486;3400937914277;
62045486;3400936730991;
62044509;3400930237557;avec aiguille(s)
62044434;3400941566448;
62044434;3400941565908;
62044256;3400937532662;
62044256;3400937532433;
62043026;3400930217047;
62043026;3400930217030;
62042376;3400930157381;avec tampon(s) alcoolisé(s)
62042376;3400930157374;avec tampon(s) alcoolisé(s)
62042102;3400937976770;
62042102;3400937976602;
62040674;3400932213801;
62040674;3400931183402;
62039768;3400938554984;
62039768;3400937129657;
62039483;3400949753079;
62039483;3400949752829;
62038794;3400936358393;
62038157;3400937292047;
62038157;3400936808348;
62036900;3400926939588;
62036633;3400937936620;
62036213;3400939982526;avec inhalateur(s)
62036213;3400939982465;avec inhalateur(s)
62034970;3400937531191;
62034970;3400937530941;
62033904;3400937807258;
62033904;3400937807197;
62031593;3400927492808;
62031508;3400936157361;
62031077;3400949876877;
62030744;3400930177662;dans stylo pré-rempli
62029749;3400958546815;
62029749;3400955057321;
62028953;3400934232732;
62028825;3400930153789;
62028152;3400931906568;
62027883;3400935355522;
62027876;3400933652166;
62027794;3400930170212;
62027794;3400930170199;
62026945;3400930146972;
62026621;3400938021547;
62026233;3400930037485;
62025626;3400930077948;
62025327;3400927954528;
62025327;3400927954177;
62024136;3400930054970;
62023123;3400955010920;
62022861;3400937299541;
62022861;3400935575654;
62022861;3400930187531;
62022612;3400922414690;
62022480;3400936687448;
62022046;3400926905989;
62022046;3400926905811;
62019370;3400926975197;
62019370;3400926974657;
62018628;3400955490678;
62018514;3400930154281;
62018101;3400935374851;
62017113;3400932223565;
62016456;3400937942362;
62016456;3400937942133;
62016456;3400937942072;
62016239;3400933527228;
62016239;3400933527167;
62015977;3400927587290;
62015062;3400930130001;
62013467;3400937834513;
62013296;3400932964499;
62013232;3400949022489;
62013175;3400932902866;
62013136;3400934730580;
62011103;3400935554253;
62011103;3400935554192;
62010414;3400956361168;
62009928;3400938512182;
62009928;3400933226619;
62008580;3400927948664;
62007966;3400933582166;
62007966;3400933433215;
62007051;3400927641671;
62006750;3400934631436;
62006750;3400934628535;
62005890;3400927861284;
62005883;3400941946561;
62005716;3400930007808;
62005075;3400930036075;
62004984;3400955075530;
62003633;3400955013471;
62003590;3400934506895;
62003590;3400934506727;
62003149;3400930193563;
62002809;3400957490102;
62002809;3400934936708;
62002638;3400956060269;
62001632;3400936533981;
62001372;3400930090923;
62000861;3400931372318;
62000612;3400955966418;
62000441;3400930204009;
62000384;3400938146608;
62000092;3400921966688;
61999103;3400930129807;avec protège-aiguille
61999103;3400930129791;avec protège-aiguille
61998282;3400930128657;
61997052;3400935175311;
61996139;3400922412689;
61995884;3400936118270;
61995489;3400932539482;
61993698;3400931296805;
61992169;3400930103722;
61991793;3400922291321;
61990606;3400930125533;
61990104;3400930247082;
61989835;3400930166918;
61989408;3400930454114;
61988861;3400930165935;"avec aiguille(s);avec seringue(s)"
61986853;3400922258614;
61984083;3400936047501;
61984083;3400936047440;
61983832;3400930031810;
61983743;3400938660364;
61983743;3400938660135;
61983729;3400932683062;
61981906;3400956423415;
61981016;3400933086039;
61979289;3400935002815;
61979289;3400935002754;
61979104;3400949004249;
61977014;3400931037460;
61976243;3400941816598;
61976243;3400941816420;
61975465;3400934405730;avec pipette(s) compte-gouttes
61974317;3400932192137;
61973350;3400922237671;
61972768;3400930243909;"avec aiguille(s);dans stylo pré-rempli"
61972227;3400932755943;
61971520;3400939212494;
61971381;3400930588048;
61970183;3400930078846;
61970183;3400930078839;
61970183;3400930078815;
61969626;3400933046057;
61969188;3400957113841;
61969156;3400936396654;
61969156;3400936396425;
61969156;3400933026936;
61968442;3400936406223;
61968442;3400927419249;
61967205;3400937752565;
61967205;3400937752336;
61966605;3400930345191;
61966605;3400930004371;
61966263;3400949002740;
61966199;3400937412117;
61964472;3400934802652;
61964294;3400937485616;
61964091;3400933782368;
61964013;3400926803292;avec seringue(s) pour administration orale
61964013;3400926803124;avec seringue(s) pour administration orale
61964013;3400926803063;avec seringue(s) pour administration orale
61963954;3400937545969;
61963153;3400936951266;
61962852;3400936401549;
61962699;3400930141403;
61961476;3400932059324;
61960303;3400935181572;
61960303;3400935181404;
61960118;3400922407548;
61960118;3400922407487;
61959781;3400931993094;
61959735;3400938286625;
61959265;3400934362583;
61958925;3400933217334;
61958697;3400939526980;
61958697;3400939526812;
61958462;3400957894009;
61958462;3400949887415;
61957549;3400949475643;
61957392;3400955606376;
61957392;3400933073602;
61956319;3400926807894;
61956319;3400926804305;
61956276;3400921783056;
61956276;3400921782745;
61956187;3400933604202;
61955893;3400935456809;
61955644;3400955026662;
61955523;3400939397757;
61955523;3400939397696;
61954421;3400930022818;
61954108;3400930235966;
61952527;3400956720811;
61952527;3400937167628;
61952274;3400938206371;
61952274;3400935902269;
61951699;3400927642913;
61951635;3400933361891;
61951635;3400930211236;
61951546;3400932934744;avec canule(s)
61951546;3400930181904;avec canule(s)
61951090;3400930042205;"avec godet(s) mélangeur(s);avec pipette(s) graduée(s)"
61950444;3400937144216;
61950444;3400937144094;
61947423;3400936661363;
61946531;3400936363366;
61946531;3400936309319;
61946403;3400930208854;
61945753;3400939585024;
61945753;3400939578040;
61945454;3400955068280;
61945162;3400938395594;
61945162;3400937125055;
61944313;3400931395430;
61943478;3400956157464;
61942668;3400938689921;
61942668;3400937356824;
61942561;3400930103272;
61941979;3400955794011;
61941979;3400930491591;
61941057;3400956956043;
61941057;3400956598441;
61941057;3400956598380;
61940980;3400938480504;
61940966;3400939600024;
61940966;3400939599731;
61939921;3400937243889;
61939921;3400933313357;
61939017;3400937905282;
61939017;3400937904803;
61938997;3400932309016;
61938584;3400936392922;
61938189;3400938307658;
61938189;3400937364577;
61937984;3400930227145;
61937984;3400930227121;
61937888;3400926971175;
61937233;3400936469266;
61937233;3400936469037;
61935346;3400922093659;
61935264;3400939423814;
61935054;3400955090748;
61932485;3400930110287;
61932026;3400936166707;
61931910;3400958608421;
61931910;3400958597961;
61931796;3400927809538;
61931796;3400927809309;
61930096;3400936261778;
61929560;3400955627487;
61928914;3400955967538;
61928896;3400949621217;
61928896;3400949620906;
61927584;3400930019207;avec aiguille(s)
61927417;3400922142609;
61926913;3400932456246;
61926518;3400935311009;
61926518;3400935310927;
61926183;3400939711935;
61926144;3400936738638;
61926087;3400937287425;
61926087;3400936141452;
61924481;3400934655159;
61924474;3400939630069;
61924200;3400930181256;
61923511;3400926658441;
61923511;3400926658151;
61923511;3400926657901;
61923340;3400921906257;
61923340;3400921906196;
61923059;3400933604080;
61923059;3400933603830;
61921510;3400937547970;
61921510;3400932778607;
61920725;3400931837220;
61920248;3400941992865;
61919121;3400949002825;
61918795;3400956199167;
61917063;3400931163411;
61914124;3400934646683;
61913385;3400935634429;
61912415;3400936705340;
61912155;3400930126677;
61911861;3400930131602;
61911861;3400930131596;
61910478;3400930073315;avec gobelet(s) doseur(s)
61908153;3400956605637;
61908153;3400956605286;
61908071;3400932586158;
61907585;3400941661341;
61907293;3400930153376;
61907012;3400930152645;
61906519;3400955029069;"avec dispositif(s) de transfert;avec filtre(s);avec nécessaire de prélèvement;avec pansement(s);avec seringue(s);avec tampon(s) alcoolisé(s)"
61905997;3400930099698;
61905997;3400930099681;
61904639;3400927384028;
61904639;3400927383946;
61904596;3400930021842;
61904023;3400938087314;
61904023;3400938087253;
61903804;3400941534041;
61902232;3400933640620;
61902218;3400958380730;
61902218;3400926784102;
61901995;3400926844684;
61901618;3400936057036;
61900982;3400930192702;
61898734;3400933445621;
61897792;3400930092972;
61897671;3400935314420;
61897454;3400930115664;
61897454;3400930115626;
61896847;3400935072191;
61896498;3400933228569;
61896473;3400935137340;
61896199;3400949002863;
61896199;3400949002856;
61895503;3400922256191;
61894006;3400930102060;
61893609;3400930242667;avec inhalateur(s)
61893438;3400941704208;
61892457;3400930111482;
61892457;3400930111444;
61892457;3400930111352;
61892457;3400930111321;
61892368;3400939159584;
61891533;3400938108866;
61891533;3400938108576;
61890673;3400949004447;
61890673;3400949004430;
61890004;3400936909045;
61889938;3400949012893;
61889660;3400930465639;
61889112;3400949666041;
61889112;3400936043077;
61886269;3400956550074;
61885726;3400927629846;
61885726;3400927629617;
61885402;3400934670008;
61885224;3400933100957;
61884211;3400938307719;
61883604;3400938218558;
61883586;3400922063034;
61883586;3400922062723;
61883472;3400936532281;
61883472;3400936532113;
61882445;3400930013373;
61881763;3400930059609;
61881763;3400930059586;
61881763;3400922194356;
61881763;3400922134215;
61881699;3400936510920;
61881699;3400930021545;"avec adaptateur(s) pour flacon;avec aiguille(s) sécurisée(s)"
61881382;3400930219829;
61879666;3400928025777;
61878361;3400934155178;
61878361;3400934155000;
61878240;3400949746385;
61878240;3400949746156;
61876780;3400930192214;
61876620;3400930165188;
61876410;3400932810574;
61876289;3400939641706;
61875867;3400958344251;
61875707;3400956396757;
61875550;3400927850400;
61875550;3400927850288;
61875116;3400930222256;
61874594;3400936394643;
61872561;3400933605490;
61872547;3400930016428;avec tampon(s) alcoolisé(s)
61872472;3400938873863;
61872390;3400926990916;
61872390;3400926990626;
61872287;3400938895056;
61872223;3400938511062;dans stylo jetable
61871331;3400938572445;
61869049;3400930041338;
61869049;3400921659986;
61868584;3400955003434;
61867201;3400930215210;
61863110;3400955080381;
61863085;3400930039434;
61861910;3400938250374;
61861579;3400955046547;
61860121;3400927795657;
61859603;3400922300696;
61859603;3400922300177;
61858743;3400922020389;
61858298;3400937375115;
61858273;3400955003144;
61858273;3400936275508;
61858273;3400930007990;
61857901;3400949002719;
61856322;3400933933074;
61855918;3400956362288;
61855722;3400937547741;
61855722;3400930752401;
61855583;3400955998174;
61854766;3400926708689;
61853027;3400930100943;
61852676;3400935490865;
61851777;3400930169933;
61850771;3400936035904;
61850725;3400936122871;
61850725;3400936122581;
61849961;3400949937424;
61849146;3400926777128;
61848891;3400930317808;
61848674;3400936257467;
61848674;3400936257238;
61848674;3400936257177;
61848674;3400936256927;
61848674;3400936046498;
61848674;3400936046320;
61848560;3400939932668;
61848286;3400932807154;
61848286;3400932807093;
61848286;3400930081068;
61848286;3400930081051;
61848140;3400936917729;
61847953;3400932644322;
61847608;3400933604370;
61847017;3400955033479;
61846762;3400927328596;
61846762;3400927328428;
61846755;3400955068716;
61846627;3400927564758;avec aiguille(s)
61846118;3400957459635;
61843531;3400930155363;
61843104;3400936713093;
61842988;3400937777230;
61842988;3400937167277;
61842358;3400930209493;
61842034;3400941989964;
61841758;3400930195628;
61841548;3400922330853;avec gobelet(s) doseur(s)
61841548;3400922330792;avec gobelet(s) doseur(s)
61841085;3400956240999;
61841085;3400935355980;
61840389;3400955693314;
61838819;3400936413146;
61838744;3400937087162;
61837560;3400933576363;
61837560;3400933054212;
61837560;3400932913343;
61837560;3400932913282;
61837197;3400937228572;
61837197;3400932683581;
61836960;3400949896929;
61836960;3400949896639;
61836202;3400926612085;
61836184;3400955038979;
61835919;3400930080184;
61835919;3400930080177;
61835919;3400930080160;
61835424;3400957680947;
61834404;3400936583030;
61834055;3400932858422;
61833327;3400949500222;
61833327;3400949500130;
61833327;3400935656070;
61833327;3400935655769;
61832054;3400936167247;
61831995;3400921725216;"avec embout(s) applicateur(s);avec pompe"
61830893;3400930042748;
61830893;3400922372556;
61829364;3400930070697;
61829268;3400930089804;
61829268;3400930089774;
61829268;3400930089750;
61824972;3400927451874;
61824972;3400927451355;
61824381;3400935598028;
61824381;3400935597946;
61823920;3400921846423;
61823920;3400921846133;
61823685;3400930150177;
61823685;3400930150139;
61823653;3400938155532;
61823653;3400938155242;
61823589;3400930146958;
61823354;3400930235485;avec tampon(s) alcoolisé(s)
61823226;3400937091824;
61820358;3400937732284;
61819669;3400936723269;
61819530;3400930145159;
61819007;3400930137796;
61818407;3400937050371;
61817860;3400933830885;
61817344;3400937737487;
61816559;3400930055175;
61816438;3400930037911;
61815891;3400936921450;
61814540;3400930117576;
61813890;3400939367071;
61810983;3400941686535;
61810086;3400949399260;
61810086;3400930016749;
61808523;3400955082385;
61806426;3400930055083;
61806426;3400930055076;
61806426;3400930055052;
61806173;3400930190241;
61805662;3400930050019;
61805662;3400930049976;
61805185;3400949700202;
61805185;3400949699858;
61804539;3400935297419;
61803711;3400937836173;
61803711;3400937833851;
61803451;3400927944703;
61801799;3400941912672;
61801799;3400941912443;
61801023;3400955577539;
61801023;3400932252602;
61800640;3400930227428;
61799519;3400930045862;
61799519;3400930045848;
61798292;3400939523040;
61797183;3400921972191;"avec canule(s);avec piston(s)"
61794949;3400937548281;
61794842;3400934433993;
61794842;3400934433825;
61794408;3400939501109;avec pinceau(x) applicateur(s)
61792923;3400930090213;
61789941;3400933952235;
61789051;3400937298711;
61789051;3400936415737;
61788775;3400930193310;
61788775;3400930193303;
61788736;3400937693042;
61788565;3400935884428;
61788266;3400941845345;
61788049;3400938846720;
61788049;3400921672824;
61787869;3400955052234;
61786735;3400936987517;
61786361;3400930208625;
61786176;3400933548278;
61786112;3400930157985;
61785626;3400930083536;
61785626;3400930052440;
61785366;3400938244861;
61785366;3400930212592;
61785131;3400927716645;
61784766;3400933170806;
61784054;3400935770073;
61783550;3400930017630;
61782861;3400936806856;
61782473;3400927318313;
61782427;3400935628855;
61782427;3400934507038;
61779406;3400930157251;
61778521;3400930081396;
61778521;3400930081389;
61777782;3400932043354;
61777782;3400932043293;
61777273;3400937501507;
61777273;3400937501446;
61774341;3400934312908;
61774341;3400934312786;
61774284;3400935349200;
61774149;3400935239518;
61773264;3400938947137;avec pipette(s) compte-gouttes
61771313;3400935765970;
61771085;3400949955114;
61771085;3400949954971;
61771085;3400930050361;
61770204;3400933332396;
61768865;3400934252891;
61768776;3400938998634;
61768203;3400936716117;
61767806;3400934057144;
61767507;3400922415703;
61767418;3400930167977;
61767005;3400927540165;
61767005;3400927539626;
61766832;3400938052183;
61766070;3400955004721;avec dispositif(s) d'administration
61765641;3400938762822;
61765417;3400936090323;
61763619;3400936145245;
61763366;3400939599441;
61763366;3400939599212;
61763124;3400930213926;
61762531;3400926852788;"avec adaptateur;avec seringue(s) doseuse(s)"
61762531;3400926852610;"avec adaptateur;avec seringue(s) doseuse(s)"
61762531;3400926852559;avec seringue(s) doseuse(s)
61760943;3400930025949;
61760943;3400930025932;
61760740;3400930232071;
61759695;3400955057864;
61756877;3400958330933;
61756418;3400930210574;dans stylo pré-rempli
61756101;3400932332885;
61754805;3400941509087;
61754342;3400930084533;
61754100;3400949001453;
61752722;3400937838993;
61752722;3400937838825;
61752409;3400935688477;"avec adaptateur;avec seringue(s) doseuse(s)"
61751780;3400930087398;
61751232;3400933689766;
61751079;3400934224058;
61750778;3400936353022;
61750511;3400955270027;
61750511;3400932473335;
61749562;3400949003587;
61748827;3400934133527;
61748649;3400937412865;
61748503;3400930228203;avec aiguille(s)
61747892;3400936505438;
61747892;3400936505148;
61747892;3400936504486;
61746783;3400930218327;avec embout(s)
61746541;3400938554465;
61743794;3400930091241;
61743335;3400930145982;
61743292;3400949013265;
61743292;3400949007813;
61743004;3400930142769;
61743004;3400930142752;
61741918;3400935158222;
61740691;3400930160473;
61740691;3400930160459;
61740296;3400930135990;
61740296;3400930135952;
61738808;3400938981483;
61737211;3400958707346;
61736814;3400930234341;
61736700;3400936429116;
61736604;3400926851200;
61736230;3400937458931;
61736230;3400937458870;
61735267;3400927894114;
61734749;3400939401812;
61734749;3400939401690;
61732488;3400958384752;
61732342;3400933360191;
61732118;3400934972775;
61731639;3400932843633;
61730971;3400935263698;
61730170;3400936894563;
61729741;3400922151014;
61729702;3400930101223;
61729702;3400930101209;
61729093;3400930861660;
61727612;3400949501045;
61727612;3400938069914;
61727306;3400938840575;
61727306;3400938840407;
61727174;3400930183205;
61727174;3400930183175;
61726688;3400938416220;
61726688;3400938288407;
61724662;3400938630039;
61724662;3400930012215;avec dispositif(s) de sécurité de l'aiguille
61724146;3400949003099;
61722693;3400955525202;
61722693;3400955079613;
61722572;3400930061275;
61722191;3400935616449;
61722191;3400934549540;
61722191;3400934549311;
61721627;3400938211924;
61721627;3400938211115;
61721132;3400934368219;
61720870;3400955033288;
61720468;3400938723960;
61718111;3400922277653;"avec adaptateur(s) pour flacon;avec gobelet(s) doseur(s);avec seringue(s) pour administration orale"
61717276;3400957764906;
61716968;3400921925647;
61716904;3400934835131;
61716295;3400956338856;
61715282;3400930232231;
61715154;3400930122570;
61714127;3400930223925;
61713477;3400931869627;
61713388;3400949002399;
61713388;3400949002382;
61713210;3400930051726;
61712585;3400930217399;
61712585;3400930217382;
61712585;3400930217375;
61712553;3400930002230;
61712279;3400938524659;
61710965;3400957475543;
61710919;3400937232883;
61710577;3400935147394;
61710552;3400956242771;
61710470;3400957923136;
61709735;3400930100639;
61709621;3400936739468;
61709468;3400930222713;
61709468;3400930210178;
61709240;3400926932725;avec gobelet(s) doseur(s)
61709240;3400926932664;avec gobelet(s) doseur(s)
61708715;3400930060049;
61708252;3400930216569;
61707652;3400938879377;
61707595;3400934244339;
61707499;3400955016359;
61706625;3400957958435;
61706625;3400957958374;
61706205;3400938845778;
61706205;3400921672534;
61706123;3400939640983;
61705683;3400936456839;
61704802;3400949246526;avec gobelet(s) doseur(s)
61704193;3400930020746;
61704193;3400930020739;
61703935;3400956140084;
61703401;3400934942730;
61701717;3400930078914;
61699593;3400921967289;
61699383;3400939543499;
61699383;3400939543031;
61698947;3400936967007;
61698826;3400930231593;
61698064;3400930161142;avec compte-gouttes
61697763;3400949000036;
61697763;3400949000012;
61697585;3400949267408;
61697400;3400932082506;
61697350;3400930040614;
61697158;3400927468155;
61696953;3400938041309;
61696953;3400937630009;
61696661;3400930091951;
61696661;3400930091944;
61696661;3400930091937;
61696661;3400930091920;
61696661;3400930091913;
61696661;3400930091906;
61696661;3400930091890;
61695844;3400956580811;
61695844;3400956580750;
61695844;3400955001256;
61695837;3400938204131;
61695837;3400937817714;
61695837;3400937817592;
61695762;3400930234839;
61695417;3400936852860;
61694240;3400936923461;
61693569;3400935676641;
61693409;3400949129560;
61690968;3400927369988;
61690110;3400927928505;avec cuillère-mesure
61689364;3400921653663;
61689332;3400935547040;
61689033;3400934747212;
61688928;3400933360252;
61688718;3400937050432;
61687655;3400937221429;
61687655;3400937221368;
61687452;3400955891215;
61687452;3400933894412;
61687089;3400930243701;
61685711;3400941945090;
61685323;3400931852247;
61685049;3400927609565;
61684869;3400938659245;
61684869;3400938659184;
61684869;3400938659016;
61684812;3400939584133;
61684207;3400930233405;
61683518;3400955966296;
61683436;3400927801662;
61683322;3400937576956;
61683322;3400937099578;
61683322;3400937098977;
61683272;3400937828949;
61681780;3400934384417;
61681702;3400936246980;
61680479;3400938736809;
61680130;3400930187968;"avec adaptateur(s) pour flacon;avec seringue(s) pour administration orale"
61679651;3400935531131;
61679306;3400930097977;
61679256;3400949001248;
61679256;3400949001231;
61678930;3400938942453;
61678485;3400922382142;
61678485;3400921989861;
61678318;3400935794208;
61678318;3400935794147;
61677928;3400937389532;
61677928;3400936012431;
61676897;3400930112502;
61676897;3400930112489;
61676897;3400930035603;
61676897;3400930035580;
61676897;3400930035559;
61676413;3400938244342;
61675902;3400930942147;avec bouchon(s) applicateur
61675795;3400939343358;
61675795;3400939343129;
61674704;3400938947366;
61674405;3400933480288;
61673965;3400958672705;
61673890;3400936655041;
61673890;3400930061121;
61673424;3400935876782;
61673424;3400932327515;
61673399;3400934877353;
61673260;3400927576706;
61672151;3400937524568;
61671836;3400939457703;
61671430;3400941788642;
61671430;3400941788413;
61670321;3400930228364;avec aiguille(s)
61669899;3400930146224;
61669536;3400935941299;
61668199;3400936144644;
61667994;3400927605772;
61666846;3400930043295;
61666369;3400930013434;
61665915;3400934814549;
61665915;3400934814020;
61665908;3400936486294;
61665908;3400930005248;
61665534;3400921763645;
61665025;3400949003860;
61664368;3400939320984;
61664126;3400949617944;
61663953;3400930070604;
61663953;3400930070598;
61663953;3400930066386;
61663953;3400930066379;
61662919;3400956114351;
61662919;3400934827846;
61662851;3400936226531;
61662755;3400939856926;
61662755;3400939856636;
61662634;3400938432886;
61662513;3400930036808;
61662513;3400930036792;
61662050;3400927821714;
61662050;3400927821653;
61662050;3400927821592;
61662029;3400939615271;
61662029;3400939615103;
61661906;3400934443640;
61661906;3400934443589;
61661906;3400934443411;
61660291;3400955067283;
61659061;3400933115685;
61659061;3400933115517;
61658002;3400935357762;
61657904;3400935356703;
61654491;3400936760349;
61653585;3400938231915;
61653489;3400930098660;
61651634;3400931886075;
61651374;3400930069479;
61651374;3400930069455;
61650831;3400934944680;
61650728;3400949297672;
61650361;3400949874408;
61649829;3400936883628;
61649487;3400935515513;
61649487;3400933683504;
61649487;3400933683443;
61648894;3400955060338;
61648467;3400930235409;
61647575;3400926850258;
61646847;3400921810172;
61646128;3400958574849;
61645574;3400955022770;"avec dispositif(s) de transfert;avec filtre(s);avec nécessaire de prélèvement;avec pansement(s);avec seringue(s);avec tampon(s) alcoolisé(s)"
61645318;3400926647674;
61645058;3400955648710;
61644643;3400935248442;
61644643;3400930127209;
61644248;3400949821297;
61644248;3400949820986;
61644230;3400936171497;
61642119;3400949945528;
61642119;3400949945009;
61641907;3400933024345;
61641704;3400930160268;"avec adaptateur(s) pour flacon;avec seringue(s) pour administration orale"
61640118;3400930198360;
61639048;3400930071106;
61638238;3400927660313;
61638010;3400934429804;avec sécurité enfant
61637983;3400956215867;
61636187;3400937382908;
61636187;3400936892033;
61635181;3400949499717;
61634962;3400930085233;
61634827;3400935949165;
61634478;3400930024263;
61634478;3400930024249;
61634204;3400930205846;
61634204;3400926861834;
61634204;3400926861773;
61634204;3400926861605;
61633586;3400935252173;
61633579;3400930042731;
61633579;3400922371955;
61633134;3400930139479;
61631770;3400935781420;
61631770;3400933827694;
61631770;3400933827465;
61631635;3400930051764;
61630825;3400921611731;
61630693;3400930165454;avec seringue(s) pour administration orale
61629890;3400930227992;
61629890;3400930227978;
61629157;3400930109700;
61628308;3400930155486;
61626015;3400939281742;
61624936;3400930060568;
61624936;3400930060520;
61624263;3400939656953;
61624263;3400939656892;
61624263;3400939656724;
61623204;3400930012338;
61623065;3400922108650;
61622967;3400930137468;
61621858;3400927732492;
61621776;3400932576562;
61621687;3400939491530;
61621687;3400939491301;
61621580;3400922012575;
61621356;3400932805372;
61620521;3400930176351;
61617685;3400935652928;
61617482;3400930192696;
61616875;3400930031902;
61616875;3400930031896;
61615937;3400930235683;
61615937;3400930235669;
61615809;3400949818518;
61615435;3400921898002;
61614618;3400935239747;
61614493;3400921619546;
61614493;3400921619195;
61613434;3400936241909;
61613167;3400933548100;
61613128;3400937103923;
61613014;3400957115791;
61611472;3400921971361;
61610687;3400941656729;
61610484;3400955947318;
61610484;3400934004216;
61609959;3400927407581;
61609749;3400937321006;
61609343;3400930180082;
61609158;3400921654783;
61607602;3400930024157;
61607132;3400956215058;
61607132;3400956214976;
61607132;3400956214686;
61606614;3400955654681;
61606055;3400930151310;
61606055;3400921867244;
61606055;3400921866643;
61605665;3400930652534;
61605245;3400949500154;
61605245;3400937490757;
61605035;3400927384257;
61605035;3400927384196;
61604257;3400949500765;
61604257;3400939534626;
61602060;3400930204917;
61601738;3400930159132;
61601542;3400930870365;
61601453;3400935537225;avec seringue(s) pour administration orale
61599842;3400937851770;
61599041;3400937399708;
61599041;3400937254366;
61599041;3400937253765;
61598943;3400955047230;avec dispositif(s) de reconstitution
61598886;3400936637641;
61598886;3400936636750;
61598886;3400936636460;
61598594;3400938826500;
61598530;3400931891109;
61598530;3400931890676;
61598391;3400934580536;
61594165;3400938502718;
61592762;3400949493043;
61591226;3400937156103;
61591226;3400937155960;
61591023;3400936728813;
61589937;3400935036582;
61588778;3400935003645;
61588778;3400935003584;
61587822;3400936274266;
61587822;3400936273955;
61587822;3400936273894;
61587822;3400935008619;
61587822;3400935008497;
61587822;3400935008329;
61587466;3400938060348;
61587060;3400936794238;
61584317;3400935753045;
61581890;3400930187548;
61581456;3400949769278;
61581456;3400949769049;
61581456;3400949768967;
61581417;3400932141159;
61580888;3400930132890;
61578613;3400937721578;
61578339;3400930122372;
61578296;3400939105765;
61578015;3400956311651;
61576943;3400935807366;
61574554;3400930096383;
61574294;3400936267053;
61573299;3400930081266;
61573299;3400930081242;
61572941;3400932238873;
61572507;3400939138473;
61572425;3400939953601;
61572425;3400939953250;
61572425;3400930194966;
61572425;3400930194959;
61572165;3400935459701;
61572165;3400935459640;
61571533;3400930163474;
61569856;3400935814630;
61569781;3400935541017;
61569137;3400939975603;
61569137;3400939975481;
61569137;3400930208977;
61568462;3400957067854;
61567061;3400949879250;
61565950;3400936805446;
61564097;3400931994107;
61564058;3400922245546;
61562566;3400956114641;
61561635;3400936882508;
61560896;3400936898356;
61558728;3400939712017;
61558297;3400930189153;
61556809;3400949610969;
61556563;3400930134184;
61556563;3400930134153;
61556531;3400937147866;
61556531;3400933003692;
61556061;3400935357243;
61553841;3400937921541;avec sécurité enfant
61553026;3400949501021;avec tampon(s) alcoolisé(s)
61553026;3400949500925;avec tampon(s) alcoolisé(s)
61553026;3400930157640;avec tampon(s) alcoolisé(s)
61552134;3400949408986;
61552134;3400949408528;
61551064;3400932544455;
61548837;3400955238959;
61548837;3400930108611;
61547571;3400957537449;
61547571;3400933845384;
61547468;3400935306326;
61547030;3400956495214;
61547030;3400938015393;
61547030;3400938015225;
61544116;3400935556035;
61543911;3400930161616;
61543911;3400930161593;
61543078;3400955052517;
61543078;3400955052500;
61543078;3400955052494;
61542706;3400939629810;
61542325;3400927711091;
61542325;3400927710780;
61541821;3400933208578;
61541629;3400927827396;
61541141;3400930100202;
61540502;3400934213052;avec protège-aiguille
61540502;3400933730840;avec protège-aiguille
61539350;3400935740328;
61539165;3400930245194;
61539037;3400949004836;
61537673;3400930141700;
61537673;3400930141687;
61536799;3400937803694;
61536443;3400949606139;
61536144;3400922014708;
61535619;3400930234532;
61535416;3400939134680;
61535074;3400935646194;
61532847;3400930167243;
61532231;3400949191482;avec gobelet(s) doseur(s)
61530248;3400937814461;"avec adaptateur(s) pour flacon;avec seringue(s) pour administration orale"
61529993;3400930141441;
61529993;3400930141434;
61529993;3400930141427;
61529324;3400955054351;
61529057;3400936395534;
61529057;3400933247959;
61528642;3400930233542;
61528101;3400930090930;
61527857;3400934548420;
61527330;3400930212691;
61527330;3400930205730;
61522753;3400955002109;
61522753;3400930675076;
61522753;3400930674994;
61521911;3400937789875;
61521103;3400930069608;
61520873;3400930193051;
61520834;3400934254383;
61519586;3400930081372;
61517592;3400930267219;
61516679;3400930056653;
61516679;3400930056608;
61516533;3400921938364;
61516533;3400921938074;
61515189;3400949001491;
61515189;3400949001484;
61513373;3400930156698;
61513373;3400930156681;
61513124;3400935701756;
61512314;3400937689021;
61512136;3400927610806;
61511543;3400926690618;
61511543;3400926690557;
61511155;3400955066231;
61511073;3400938207262;
61510352;3400933564308;
61510021;3400939467757;
61509909;3400930170908;
61506592;3400939285306;
61506592;3400930226704;
61506083;3400926762797;
61505362;3400937763790;
61505095;3400932699322;
61505095;3400932635108;
61503895;3400936260948;
61503831;3400937803526;
61503742;3400930152713;
61502971;3400941574252;
61502971;3400941574191;
61502971;3400941574023;
61502971;3400941573941;
61502971;3400941573880;
61502971;3400936751583;
61502971;3400936751415;
61502971;3400936751354;
61502971;3400936751293;
61502971;3400936751125;
61502487;3400937108195;
61501937;3400921738681;
61501816;3400932726158;
61501691;3400937832960;
61500746;3400930374696;
